29215939;;Outs.diaminodifenilaminas,seus derivados e seus sais;
29215990;;Outros poliaminas aromaticas,seus derivados e seus sais;
29221100;;Monoetanolamina e seus sais;
29221200;;Dietanolamina e seus sais;
29221310;;Trietanolamina;
29221320;;Sais de trietanolamina;
29221400;;Dextropropoxifeno (dci) e seus sais;
29221911;;Monoisopropanolamina;
29221912;;2,4-diclorofenoxiacetato de triisopropanolamina;
29221913;;2,4-diclorofenoxiacetato de dimetilpropanolamina;
29221919;;Propanolamina,outs.sais e derivados;
29221921;;Citrato de orfenadrina;
29221929;;Orfenadrina e outs.sais;
29221931;;Cloridrato de ambroxol;
29221939;;Ambroxol e outs.sais;
29221941;;Cloridrato de clobutinol;
29221949;;Clobutinol e outs.sais;
29221951;;N,n-dimetill-2-aminoetanol e seus sais protonados;
29221952;;N,n-dietill-2-aminoetanol e seus sais protonados;
29221959;;Outros;
29221961;;Metildietanolamina e seus sais;
29221962;;Etildietanolamina e seus sais;
29221969;;Outros;
29221991;;1-p-nitrofenil-2-amino-1,3-propanodiol;
29221992;;Fumarato de benciclano;
29221993;;Clembuterol (clenbuterol) e seu cloridrato;
29221994;;Mirtecaina;
29221995;;Tamoxifen e seu citrato;
29221999;;Outros aminoalcoois,seus eteres,esteres e sais;
29222100;;Acido aminonaftolsulfonico e seus sais;
29222911;;P-aminofenol;
29222919;;O-aminofenois,m-aminofenois e seus sais;
29222920;;Nitroanisidinas e seus sais;
29222990;;Outs.aminonaftois,aminofenois,seus eteres,esteres,sais;
29223111;;Dietilpropiona (amfepramone);
29223112;;Sais;
29223120;;Metadona;
29223130;;Normetadona;
29223910;;Aminoantraquinonas e seus sais;
29223921;;Cloridrato de ketamina;
29223929;;Ketamina e outs.sais;
29223990;;Outs.aminoaldeidos,aminocetonas,aminoquinonas,seus sais;
29224110;;Lisina;
29224190;;Esteres e sais,da lisina;
29224210;;Acido glutamico;
29224220;;Sais do acido glutamico;
29224300;;Acido antranilico e seus sais;
29224410;;Tilidina;
29224420;;Sais de tilidina;
29224910;;Glicina e seus sais;
29224920;;Acido etilenodiaminotetracetico (edta) e seus sais;
29224931;;Acido iminodiacetico;
29224932;;Sais do acido iminodiacetico;
29224940;;Acido dietilenotriaminopentacetico e seus sais;
29224951;;Alfa-fenilglicina;
29224952;;Cloridrato do cloreto de d(-)alfa-aminobenzenoacetila;
29224959;;Outros sais e derivados de alfa-fenilglicina;
29224961;;Diclofenaco de sodio;
29224962;;Diclofenaco de potassio;
29224963;;Diclofenaco de dietilamonio;
29224964;;Diclofenaco;
29224969;;Outros diclofenacos,seus sais e derivados;
29224990;;Outros aminoacidos,seus esteres e sais;
29225011;;Cloridrato de fenilefrina;
29225019;;Fenilefrina e outs.sais;
29225021;;Cloridrato de propafenona;
29225029;;Propafenona e outs.sais;
29225031;;Levodopa de tirosina;
29225032;;Metildopa de tirosina;
29225039;;Tirosina e outs. sais;
29225041;;Tartarato de metoprolol;
29225049;;Metoprolol e outs.sais;
29225050;;Propanolol e seus sais;
29225091;;N(1metoxicarbonil)propen-2il)alfa amino p-etc.(napoh);
29225099;;Outs.aminoalcooisfenois,aminoacidosfenois,etc.func.oxig;
29231000;;Colina e seus sais;
29232000;;Lecitinas e outros fosfoaminolipidios;
29239010;;Betaina e seus sais;
29239020;;Derivados da colina;
29239030;;Cloreto de 3-cloro-2-hidroxipropiltrimetilamonio;
29239040;;Halogenetos de alquil-trimetilamonio,c/alquila c6 a c22;
29239050;;Halogenetos de dialquil- ou alquil-benzil-dimetilamonio;
29239060;;Halogenetos de pentametil-alquil-propilenodiamonio,etc.;
29239090;;Outros sais e hidroxidos de amonio quaternarios;
29241100;;Meprobamato;
29241210;;Fluorocetamida;
29241220;;Fosfamidona;
29241230;;Monocrotofos;
29241911;;2-cloro-n-metilacetoacetamida;
29241919;;Acetoacetamidas e outs.derivados e sais;
29241921;;N-metilformamida;
29241922;;N,n-dimetilformamida;
29241929;;Outros formamidas e acetamidas;
29241931;;Acrilamida;
29241932;;Metacrilamidas;
29241939;;Outros derivados das acrilamidas;
29241942;;Dicrotofos;
29241949;;Crotonamidas e outs.derivados;
29241991;;N,n-dimetilureia;
29241992;;Carisoprodol;
29241993;;N,n(diestearoil)etilenodiamina (etilen-bis-estearamida;
29241994;;Dietanolamidas de acidos graxos de c12 a c18;
29241999;;Outros amidas aciclicas,seus derivados e sais;
29242111;;Hexanitrocarbanilidas;
29242119;;Carbanilidas,outs.derivados e sais;
29242120;;Diuron;
29242190;;Outros ureinas,seus derivados e sais;
29242300;;Acido 2-acetamidobenzoico )acido n-acetilantanilico) e seus sais;
29242400;;Etinamato;
29242911;;Acetanilida;
29242912;;4-aminoacetanilida;
29242913;;Acetaminofen (paracetamol);
29242914;;Lidocaina e seu cloridrato;
29242915;;2,5-dimetoxiacetanilida;
29242919;;Outros derivados da acetanilida e seus sais;
29242920;;Anilidas dos acidos hidroxinaftoicos,seus derivs.e sais;
29242931;;Carbaril;
29242932;;Propoxur;
29242939;;Outros carbamatos;
29242941;;Teclozam;
29242942;;Alaclor;
29242943;;Atenolol, metolaclor;
29242944;;Acido ioxaglico;
29242945;;Iodamida;
29242946;;Cloreto do acido p-acetamidobenzenossulfonico;
29242947;;Acido ioxitalamico;
29242949;;Outros acetamidas e seus derivados;
29242951;;Bromoprida;
29242952;;Metoclopramida e seu cloridrato;
29242959;;Outros metoxibenzamidas,seus derivados e sais;
29242961;;Propanil;
29242962;;Flutamida;
29242963;;Prilocaina e seu cloridrato;
29242964;;Iobitridol;
29242969;;Outros propanamidas,seus derivados e sais;
29242991;;Aspartame;
29242992;;Diflubenzuron;
29242993;;Metalaxil;
29242994;;Triflumuron;
29242995;;Buclosamida;
29242996;;Benzoato de denatônio;
29242999;;Outros amidas ciclicas,seus derivados e sais;
29251100;;Sacarina e seus sais;
29251200;;Glutetimida;
29251910;;Talidomida;
29251990;;Outros imidas,seus derivados e sais;
29252100;; clordimeforme (iso);
29252911;;Aspartato de l-arginina;
29252919;;Outs arginina e seus sais;
29252921;;Guanidina;
29252922;;N,n-difenilguanidina;
29252923;;Clorexidina e seus sais;
29252929;;Outros derivados da guanidina e seus sais;
29252930;;Amitraz;
29252940;;Isetionato de pentamidina;
29252950;;N-(3,7-dimetil-7-hidroxioctilideno)antranilato metila;
29252990;;Outros iminas,seus derivados e sais;
29261000;;Acrilonitrila;
29262000;;1-cianoguanidina (diciandiamida);
29263011;;Femproporex (fenproporex);
29263012;;Ssia de fenproporex;
29263020;;Intermediário de metadona;
29269011;;Verapamil;
29269012;;Cloridrato de verapamil;
29269019;;Outros sais de verapamil;
29269021;;Alcool alfa-ciano-3-fenoxibenzilico;
29269022;;Ciflutrin;
29269023;;Cipermetrina;
29269024;;Deltametrina;
29269025;;Fenvalerato;
29269026;;Cialotrin (cyhalothrin);
29269029;;Outs.derivs,esteres do alcool alfa-ciano-3-fenoxibenzil;
29269030;;Sais de intermediario da metadona;
29269091;;Adiponitrila (1,4-dicianobutano);
29269092;;Cianidrina de acetona (acetona cianidrina);
29269093;;Closantel;
29269095;;Clorotalonil;
29269096;;Cianoacrilatos de etila;
29269099;;Outros compostos de funcao nitrila;
29270010;;Compostos diazoicos;
29270021;;Azodicarbonamida;
29270029;;Outros compostos azoicos;
29270030;;Compostos azoxicos;
29280011;;Metiletilacetoxima;
29280019;;Outros acetoximas,seus derivados e sais;
29280020;;Carbidopa;
29280030;;2-hidrazinoetanol;
29280041;;Fenilidrazina;
29280042;;Derivados da fenilidrazina;
29280090;;Outs.derivados organicos da hidrazina e hidroxilamina;
29291010;;Diisocianato de difenilmetano;
29291021;;Mistura de isomeros de diisocianatos de tolueno;
29291029;;Outros diisocianatos de tolueno;
29291030;;Isocianato de 3,4-diclorofenila;
29291090;;Outros isocianatos;
29299011;;Acido ciclamico de sodio e seus sais;
29299012;;Acido ciclamico de calcio e seus sais;
29299019;;Outros acidos ciclamicos e seus sais;
29299021;;Dialogenetos de n,n-dialquil-fosforoamidatos (...);
29299022;;N,n-dialquil-fosforoamidatos de dialquila, (...);
29299029;;Outros (n,n-dialquil-fosforamidas e seus derivados);
29299090;;Outros compostos de funcoes nitrogenadas;
29302011;;Eptc (tiocarbamato);
29302012;;Cartap;
29302013;;Tiobencarb (dietiltiocarbamato de s-4-clorobenzila);
29302019;;Outros tiocarbamatos;
29302021;;Ziram e dimetilditiocarbamato de sodio;
29302022;;Dietilditiocarbamato de zinco;
29302023;;Dibutilditiocarbamato de zinco;
29302024;;Metam sodio;
29302029;;Outros ditiocarbamatos;
29303011;;Monossulfeto de tetrametiltiourama;
29303012;;Sulfiram;
29303019;;Outros monossulfetos de tiourama;
29303021;;Thiram;
29303022;;Dissulfiram;
29303029;;Outros dissulfetos de tiourama;
29303090;;Tetrassulfetos de tiourama;
29304010;;Dl-metionina,teor de cinzas sulfatadas>0.1% em peso;
29304090;;Outros metioninas;
29305010;;Captafol;
29305020;;Metamidofos;
29309011;;Acido tioglicolico e seus sais;
29309012;;Cisteina;
29309013;;N,n-dialquil-2-aminoetanotiol, com grupos .... , e seus sais protonados;
29309019;;Outros tiois,seus derivados e sais;
29309021;;Tioureia;
29309022;;Tiofanato-metila;
29309023;;4-metil-3-tiosemicarbazida;
29309029;;Outros tioamidas,seus derivados e sais;
29309031;;2-(etiltio)etanol com uma concentracao>=98%;
29309032;;3-(metiltio)propanal e aldicarb;
29309033;;Clorotioformiato de s-etila;
29309034;;Acido 2-hidroxi-4-(metiltio)butanoico e seu sal calcico;
29309035;;Metomil;
29309036;;Carbocisteina;
29309037;;4-sulfatoetilsulfonil-2,5-dimetoxianilina,etc.;
29309038;;Tiodiglicol (sulfeto de bis (2-hidroxietila));
29309039;;Outros tioeteres,tioesteres,seus derivados e sais;
29309041;;O,o-dietil-fosforotioato de s-(2-)dietilamino) etila) e seus sais (...);
29309042;;Fosforoditioato de 0,0-dimetila s-(etc.)vamidotion;
29309043;;Fosforotioato de o-(4-bromo-s-clorofenila, etc) profenofos;
29309049;;Outros (fosforotioatos,seus derivados e sais);
29309051;;Forato;
29309052;;Dissulfoton;
29309053;;Etion;
29309054;;Dimetoato;
29309057;;Tiometon;
29309059;;Outros fosforoditioatos,seus derivados e sais;
29309061;;Acefato;
29309069;;Outros fosforoamidotioatos,seus derivados e sais;
29309071;;Tiaprida;
29309072;;Bicalutamida;
29309079;;Outros sulfonas;
29309081;;Sulfeto de 2-cloroetila e de clorametila;
29309082;;Sulfeto de bis (2-cloroetila);
29309083;;Bis (2-cloroetiltio) metano;
29309084;;1,2-bis (2-cloroetiltio) etano;
29309085;;1,3-bis (2-cloroetiltio) n-propano;
29309086;;1,4-bis (2-cloroetiltio) n-butano;
29309087;;1,5-bis (2-cloroetiltio) n-pentano;
29309088;;Oxido de bis (2-cloroetiltiometila);
29309089;;Oxido de bis (2-cloroetiltioetila);
29309091;;Captan;
29309093;;Metileno-bis-tiocianato;
29309094;;Dimetiltiofosforamida;
29309095;;Etilditiofosfonato de o-etila e de s-fenila (fonofós);
29309096;;Hidrogenio alquil  (de c1 a c3) fosfonotioatos (...);
29309097;;Outros compostos que apresentam um átomo de fósforo ligado (...);
29309098;;Ditiocarbonatos (xantatos e xantogenatos);
29309099;;Outros tiocompostos organicos;
29311000;;Chumbo tetrametila e chumbo tetraetileno;
29312000;;Compostos de tributilestanho;
29319021;;Bis(trimetilsilil)ureia;
29319029;;Outros compostos organossilicicos;
29319031;;Etefon, difenilfosfonato(4,4-bis);
29319032;;Glifosato e seu sal de monoisopropilamina;
29319033;;Etidronato dissodico;
29319034;;Triclorfon;
29319035;;Glufosinato de amonio;
29319036;;Hidrogenofosfonato de bis(2-etilexilo);
29319037;;Acido fosfonometiliminodiacetico e ac.trimetilfosfonico;
29319038;;Ácido clodrônico e seu sal dissódico, fotemustina;
29319041;;Acetato de trifenilestanho;
29319042;;Tetraoctilestanho;
29319043;;Ciexatim;
29319044;;Hidroxido de trifenilestanho;
29319045;;Oxido de fembutatin (oxido de fenbutatin);
29319046;;Sais de dimetil-estanho,etc.do acido carboxil/tioglicol;
29319049;;Outros compostos organo-metalicos do estanho;
29319051;;Acido metilarsinico e seus sais;
29319052;;2-clorovinil-dicloroarsina;
29319053;;Bis (2-clorovinil) cloroarsina;
29319054;;Tris (2-clorovinil) arsina;
29319059;;Outros compostos organo-arseniais;
29319061;;Tricloreto de etilaluminio (sesquicloreto etilaluminico;
29319062;;Cloreto de dietilaluminio;
29319069;;Outros compostos organo-aluminicos;
29319071;;Alquil (de c1 a c3) fosfonofluoridatos de o-alquila (...);
29319072;;Metilfosfonocloridato de o-isopropila;
29319073;;Metilfosfonocloridrato de o-pinacolila;
29319074;;Difluoreto de alquilfosfonila, (...);
29319075;;Hidrogenio alquil (de c1 a c3) fosfonitos de (o-2(dialquil (de c1 a c3) ..;
29319076;;Outros compostos que apresentam um átomo de fósforo ligado (...);
29319077;;N,n-dialquil (de c1 a c3) fosforoamidocianidatos (...);
29319079;;Outros compostos organofosforados;
29319090;;Outros compostos organo-inorganicos;
29321100;;Tetraidrofurano;
29321200;;2-furaldeido (furfural);
29321310;;Alcool furfurilico;
29321320;;Alcool tetraidrofurfurilico;
29321910;;Ranitidina e seus sais;
29321920;;Nafronil;
29321930;;Nitrovin;
29321940;;Bioresmetrina;
29321950;;Diacetato de 5-nitrofurfurilideno (nfda);
29321990;;Outs.compostos heterocicl.c/1 ciclo furano,n/condensado;
29322000;;Lactonas;
29329100;;Isossafrol;
29329200;;1-(1,3-benzodioxol-5-il) propan-2-ona;
29329300;;Piperonal;
29329400;;Safrol;
29329500;;Tetraidrocanabinóis (todos os isomeros);
29329911;;Eucaliptol;
29329912;;Quercetina;
29329913;;Dinitrato de isossorbida;
29329914;;Carbofurano;
29329991;;Cloridrato de amiodarona;
29329992;;1,3,4,6,7,8-hexaidro-4,6,6,7,8,8-hexametilciclopent.etc;
29329993;;Dibenzilideno-sorbitol;
29329994;;Carbosulfan ((dibutilaminotio) metilcarbamato de 2,etc.;
29329999;;Outs.compostos heterocicl.de heteroatomos de oxigenio;
29331111;;Dipirona;
29331112;;Magnopirol (dipirona magnesica);
29331119;;Outs.ac.1-fenil-2,3-dimetil-5-pirazolona-4-metilam.etc.;
29331120;;Metileno-bis (4metilamino-1fenil-2,3-dimetil)pirazolona;
29331190;;Outros fenazonas (antipirinas) e seus derivados;
29331911;;Fenilbutazona calcica;
29331919;;Outros fenilbutazonas e seus sais;
29331990;;Outs.compostos heterocicls.c/1 ciclo pirazol,n/condens.;
29332110;;Iprodiona;
29332121;;Fenitoina e seu sal sodico;
29332129;;Outros sais da fenitoina;
29332190;;Outros hidantoinas e seus derivados;
29332911;;2-metil-5-nitroimidazol;
29332912;;Metronidazol e seus sais;
29332913;;Tinidazol;
29332919;;Outs.compostos heterociclicos com 1 ciclo nitroimidazol;
29332921;;Econazol e seu nitrato;
29332922;;Nitrato de miconazol;
29332923;;Cloridrato de clonidina;
29332924;;Nitrato de isoconazol;
29332925;;Clotrimazol;
29332929;;Outs.compostos heterociclicos c/ciclo benzeno clorado;
29332930;;Cimetidina e seus sais;
29332940;;4-metil-5-hidroximetilimidazol e seus sais;
29332991;;Imidazol;
29332992;;Histidina e seus sais;
29332993;;Ondansetron e seus sais;
29332994;;1-hidroxietil-2-undecanoilimidazolina;
29332995;;1-hidroxietil-2-(8-heptadecenoil) imidazolina;
29332999;;Outs.compostos heterocicl.1 ciclo imidazol n/condensado;
29333110;;Piridina;
29333120;;Sais de piridina;
29333200;;Piperidina e seus sais;
29333311;;Alfentanil;
29333312;;Anileridina;
29333319;;Sais de alfentanil e anileridina;
29333321;;Bezitramida (ezitramide);
29333322;;Bromazepam;
29333329;;Sais de bezitramida e bromazepam;
29333330;;Cetobemidona e seus sais;
29333341;;Difenoxilato;
29333342;;Cloridrato de difenoxilato;
29333349;;Outros, sais de difenoxilato;
29333351;;Difenoxina;
29333352;;Dipipanona;
29333359;;Sais de difenoxina e dipipanona;
29333361;;Fenciclidina;
29333362;;Fenoperidina;
29333363;;Fentanil;
29333369;;Sais de fenciclidina, fenoperidina e fentanil;
29333371;;Metifenidato;
29333372;;Pentazocina;
29333379;;Sais de metilfenidato e pentazocina;
29333381;;Petidina (meperidina);
29333382;;Intermediario a da petidina;
29333383;;Pipradrol;
29333384;;Cloridrato de petidina;
29333389;;Sais de petidina, intermediário a da petidina e pipradrol;
29333391;;Piritramida;
29333392;;Propiram;
29333393;;Trimeperidina;
29333399;;Sais de piritramida, propiram e trimeperidina;
29333912;;Droperidol;
29333913;;Acido niflumico;
29333914;;Haloxifop (acido (rs)-2-[4-(3-cloro-5-trifluormetil-etc;
29333915;;Haloperidol;
29333919;;Outs.compost.heterocicl.c/fluor e/ou bromo,lig.covalent;
29333921;;Picloram;
29333922;;Clorpirifos;
29333923;;Malato acido de cleboprida (malato de cleboprida);
29333924;;Cloridrato de cloperamida;
29333925;;Acido 2-(2metil-3cloroanilino) nicotinico/sal de lisina;
29333929;;Outros compostos heterocicls.c/cloro,sem fluor nem brom;
29333931;;Terfenadina;
29333932;;Biperideno e seus sais;
29333933;;Acido isonicotinico;
29333934;;5-etil-2,3-dicarboxipiridina (5-epdc);
29333935;;Imazetapir (ac.(rs)-5-etil-2-(4-isopropil-4-metil-5-etc;
29333936;;Quinuclidin-3-ol;
29333939;;Outros (cuja estrutura contém funções álcool, acido carboxilico......).....;
29333943;;Nifedipina;
29333944;;Nitrendipina;
29333945;;Maleato de pirilamina;
29333946;;Omeprazol;
29333947;;Benzilado de 3-quinuclidinila;
29333948;;Nimodipina;
29333949;;Outros (cuja estrutura contém eter, ester ou ambas.............);
29333981;;Cloridrato de benzetimida;
29333982;;Cloridrato de mepivacaina;
29333983;;Cloridrato de bupivacaina;
29333984;;Dicloreto de paraquat;
29333989;;Outs.compost.heterocicl.c/piridina,n-subst.alquila,aril;
29333991;;Cloridrato de fenazopiridina;
29333992;;Isoniazida;
29333993;;3-cianopiridina;
29333994;;4,4-bipiridina;
29333999;;Outs.compostos heterocicl.1 ciclo piridina n/condensado;
29334110;;Levorfanol;
29334120;;Sais de levorfanol;
29334911;;Acido 2,3-quinolinodicarboxilico;
29334912;;Rosoxacina;
29334913;;Imazaquin;
29334919;;Outros derivados do acido quinolinocarboxilico;
29334920;;Oxaminiquina;
29334930;;Broxiquinolina;
29334940;;Esteres do levorfanol;
29334990;;Outs.compostos heterociclicos c/1 ciclo quinoleina,etc.;
29335200;;Malonilureia(manolinureia) (acido barbitúrico) e seus sais;
29335311;;Alobarbital e seus sais;
29335312;;Amobarbital e seus sais;
29335321;;Barbital e seus sais;
29335322;;Butalbital e seus sais;
29335323;;Butobarbital e seus sais;
29335330;;Ciclobarbital e seus sais;
29335340;;Fenobarbital e seus sais;
29335350;;Metilfenobarbital e seus sais;
29335360;;Pentobarbital e seus sais;
29335371;;Secbutabarbital e seus sais;
29335372;;Secobarbital e seus sais;
29335380;;Vinibital e seus sais;
29335400;;Outros derivados da malonilureia(manolinureia), metaqualona e zizeprol, sais desses produtos;
29335510;;Loprazolam e seus sais;
29335520;;Mecloqualona e seus sais;
29335530;;Metaqualona e seus sais;
29335540;;Zipeprol e seus sais;
29335911;;Oxatomida;
29335912;;Praziquantel;
29335913;;Norfloxacina e seu nicotinato;
29335914;;Flunarizina e seu dicloridrato;
29335915;;Enrofloxacina, sais de piperazina;
29335916;;Cloridrato de buspirona;
29335919;;Outs.compostos heterociclicos,com ciclo piperazina;
29335921;;Bromacil;
29335922;;Terbacil;
29335923;;Fluorouracil;
29335929;;Outs.compost.heteroc.ciclo pirimidina,halog.lig.covalen;
29335931;;Propiltiouracil;
29335932;;Diazinon;
29335933;;Pirazofos;
29335934;;Azatioprina;
29335935;;6-mercaptopurina;
29335939;;Outs.compost.heteroc.ciclo pirimidina,enxofre,s/halogen;
29335941;;Trimetoprima;
29335942;;Aciclovir;
29335943;;Tosilatos de dipiridamol;
29335944;;Nicarbazina;
29335945;;Bissulfito de menadiona dimetilpirimidinol;
29335949;;Outs.comp.heteroc.cicl.pirimidina,func.alcool e/ou eter;
29335991;;Minoxidil;
29335992;;2-aminopirimidina;
29335999;;Outs.compostos heterocicl.c/ciclo pirimidina/piperazina;
29336100;;Melamina;
29336911;;2,4,6-triclorotriazina (cloreto cianurico);
29336912;;Mercaptodiclorotriazina;
29336913;;Atrazina;
29336914;;Simazina;
29336915;;Cianazina;
29336916;;Anilazina;
29336919;;Outs.compost.heteroc.ciclo triazina,c/cloro lig.covalen;
29336921;;N,n,n-triidroxietilexaidrotriazina;
29336922;;Hexazinona;
29336923;;Metribuzim;
29336929;;Outs.compost.heteroc.ciclo triazina,s/cloro lig.covalen;
29336991;;Ametrina;
29336992;;Metenamina e seus sais;
29336999;;Outs.compostos heterocicl.1 ciclo triazina n/condensado;
29337100;;6-hexanolactama (epsilon-caprolactama);
29337210;;Clobazan;
29337220;;Metilprilona;
29337910;;Piracetam;
29337990;;Outros lactamas;
29339111;;Alprazolam;
29339112;;Camazepan;
29339113;;Clonazepam;
29339114;;Clorazepato;
29339115;;Clordiazepoxido;
29339119;;Clordiazepoxido;
29339121;;Delorazepam;
29339122;;Diazepam;
29339123;;Estazolam;
29339129;;Sais de delorazepam, diazepam, estazolam;
29339131;;Fludiazepam;
29339132;;Flunitrazepam;
29339133;;Flurazepam e seus sais;
29339134;;Halazepam;
29339139;;Sais de fludiazepam, flunitrazepam, flurazepam, halazepam;
29339141;;Loflazepato de etila;
29339142;;Lorazepam;
29339143;;Lormetazepam;
29339149;;Sais de loflazepato, lorazepam, lormetazepam;
29339151;;Mazindol;
29339152;;Medazepam;
29339153;;Midazolam;
29339159;;Sais de mazindol, medazepam, midazolam;
29339161;;Nimetazepam;
29339162;;Nitrazepam;
29339163;;Nordazepam;
29339164;;Oxazepam;
29339169;;Sais de nimetazepam, nitrazepam, nordazepam, oxazepam;
29339171;;Pinazepam;
29339172;;Pirovalerona;
29339173;;Prazepam;
29339179;;Sais de pinazepam, pirovalerona, prazepam;
29339181;;Temazepam;
29339182;;Tetrazepam;
29339183;;Triazolam;
29339189;;Sais de temazepam, tetrazepam, triazolam;
29339911;;Pirazinamida;
29339912;;Cloridrato de amilorida;
29339913;;Pindolol;
29339919;;Sais de alprazolam, camazepam, clonazepam, clorazepato,etc;
29339920;;Outs.compostos heterocicl.c/1 ciclo diazepina(hidrogenado ou não);
29339931;;Dibenzoazepina (iminoestilbeno);
29339932;;Carbamazepina;
29339933;;Cloridrato de clomipramina;
29339934;;Molinate (hexaidroazepin-1-carbotioato de s-etila);
29339935;;Hexametilenoimina;
29339939;;Outs.compostos heterociclicos,com 1 ciclo azepina;
29339941;;Clemastina,seus derivados e sais;
29339942;;Amisulprida;
29339943;;Sultoprida;
29339944;;Alizaprida;
29339945;;Buflomedil,seus derivados e sais;
29339946;;Maleato de enalapril;
29339947;;Ketorolac trometamina;
29339949;;Outros compostos heterociclicos,com 1 ciclo pirrol;
29339951;;Benomil;
29339952;;Oxifendazol;
29339953;;Albendazol e seu sulfoxido;
29339954;;Mebendazol;
29339955;;Flubendazol;
29339956;;Fembendazol (fenbendazole);
29339959;;Outros compostos heterociclicos,com ciclo imidazol;
29339961;;Triadimenol;
29339962;;Triadimefon;
29339963;;Triazofos (fosforotioato de o,o-dietila-o-(1-fenil-etc.;
29339969;;Outs.compost.heterocicl.c/1 ciclo triazol n/condensado;
29339991;;Azinfos etilico;
29339992;;Acido nalidixico;
29339993;;Clofazimina;
29339995;;Metilsulfato de amezinio;
29339996;;Hidrazida maleica e seus sais;
29339999;;Outs.compostos heterocicl.de heteroatomos de nitrogenio;
29341010;;Fentiazac;
29341020;;Cloridrato de tiazolidina;
29341030;;Tiabendazol;
29341090;;Outs.compostos heterocicl.c/1 ciclo tiazol n/condensado;
29342010;;2-mercaptobenzotiazol e seus sais;
29342020;;2,2-ditiobis(benzotiazol) (dissulfeto de benzotiazila);
29342031;;2-(terbutilaminotio)benzotiazol (n-terbutil-benzot.etc.;
29342032;;2-(cicloexilaminotio)benzotiazol(n-cicloexil-benzot.etc;
29342033;;2-(dicicloexilaminotio)benzotiazol (n,n-dicicloexil-etc;
29342034;;2-(4-morfonilitio)benzotiazol (n-oxidietileno-benz.etc.;
29342039;;Outros benzotiazois-sulfenamidas;
29342040;;2-(tiocianometiltio)benzotiazol (tcmtb);
29342090;;Outs.compostos heterociclicos com ciclos de benzotiazol;
29343010;;Maleato de metotrimeprazina (maleato de levomepromazina;
29343020;;Enantato de flufenazina;
29343030;;Prometazina;
29343090;;Outs.compostos heterociclicos com ciclos fenotiazina;
29349111;;Aminorex e seus sais;
29349112;;Brotizolam e seus sais;
29349121;;Clotiazepam;
29349122;;Cloxazolam;
29349123;;Dextromoramida;
29349129;;Sais de clotiazepam, cloxazolam, dextromoramia;
29349131;;Ferdimetrazina e seus sais;
29349132;;Fenmetrazina e seus sais;
29349133;;Haloxazolam e seus sais;
29349141;;Ketazolam;
29349142;;Mesocarb;
29349149;;Sais de ketazolam, mesocato;
29349150;;Oxazolam e seus sais;
29349160;;Pemolina e seus sais;
29349170;;Sulfentanil e seus sais;
29349911;;Morfolina e seus sais;
29349912;;Pirenoxina sodica (catalino sodico);
29349913;;Nimorazol;
29349914;;Anidrido isatoico (2h-3,1-benzoxazina-2,4-(1h)-diona);
29349915;;4,4-ditiodimorfolina;
29349919;;Outros compostos heterociclicos,com ciclos oxazina;
29349922;;Zidovudina (azt);
29349923;;Timidina;
29349924;;Furazolidona;
29349925;;Citarabina;
29349926;;Oxadiazona;
29349927;;Estavudina;
29349929;;Outs.acidos nucleicos,seus sais de construção quimica não definida;
29349931;;Cetoconazol;
29349932;;Cloridrato de prazosina;
29349933;;Talniflumato;
29349934;;Acido nucleico e seus sais;
29349935;;Propiconazol;
29349939;;Outs.compostos heterocicl.c/heteroatomos de nitrog.oxig;
29349941;;Tiofeno;
29349942;;Acido 6-aminopenicilanico;
29349943;;Acido 7-aminocefalosporanico;
29349944;;Acido 7-aminodesacetoxifalosporanico;
29349945;;Clormezanona;
29349946;;9-(n-metil-4-piperidinilideno)tioxanteno;
29349949;;Outs.compost.heteroc.heteroatom<=2 enxofre,incl.nitrog.;
29349951;;Tebutiuron;
29349952;;Tetramisol;
29349953;;Levamisol e seus sais;
29349954;;Tioconazol;
29349959;;Outros compost.heterocicl.c/3 heteroatom. enxofre e nitr;
29349961;;Cloridrato de tizanidina;
29349969;;Outs.compostos heteroc.c/heteroatom.enxofre incl.nitrog;
29349991;;Timolol;
29349992;;Maleato acido de timolol;
29349993;;Lamivudina;
29349999;;Outs acidos nucleicos,seus sais, outs compostos heterociclicos;
29350011;;Sulfadiazina e seu sal sodico;
29350012;;Sulfadiazina e seu sal sodico;
29350013;;Sulpirida;
29350014;;Veraliprida;
29350015;;Sulfametazina (4,6-dimetil-2sulfanilamidopirimidina)etc;
29350019;;Outros sulfonamidas c/heterociclo(s) c/heteroatomo nitr;
29350021;;Furosemida;
29350022;;Ftalilsulfatiazol;
29350023;;Piroxicam;
29350024;;Tenoxicam;
29350025;;Sulfametoxazol;
29350029;;Outros sulfonamidas com out(s).heterociclo(s);
29350091;;Cloramina-b e cloramina-t;
29350092;;Gliburida;
29350093;;Toluenossulfonamidas;
29350094;;Nimesulida;
29350095;;Bumetanida;
29350096;;Sulfaguanidina;
29350097;;Sulfluramida;
29350099;;Outros sulfonamidas;
29362111;;Vitamina a1 alcool (retinol);
29362112;;Acetato de vitamina a1 alcool;
29362113;;Palmitato de vitamina a1 alcool;
29362119;;Outs.derivados da vitamina a1 alcool,nao misturados;
29362190;;Outros vitaminas a e seus derivados,nao misturados;
29362210;;Cloridrato de vitamina b1 (tiamina),nao misturado;
